Id,loan_date,loan_duration,loan_payments,Predicted,account_frequency,account_district_region,account_district_no_inhabitants,account_district_no_municipalities_0_499,account_district_no_municipalities_500_1999,account_district_no_municipalities_2000_9999,account_district_no_municipalities_10000_plus,account_district_no_cities,account_district_ratio_urban_inhabitants,account_district_average_salary,account_district_unemployment_rate_95,account_district_unemployment_rate_96,account_district_no_enterpreneurs_per_1000_inhabitants,account_district_no_crimes_95,account_district_no_crimes_96,owner_card_type,owner_district_region,owner_district_no_inhabitants,owner_district_no_municipalities_0_499,owner_district_no_municipalities_500_1999,owner_district_no_municipalities_2000_9999,owner_district_no_municipalities_10000_plus,owner_district_no_cities,owner_district_ratio_urban_inhabitants,owner_district_average_salary,owner_district_unemployment_rate_95,owner_district_unemployment_rate_96,owner_district_no_enterpreneurs_per_1000_inhabitants,owner_district_no_crimes_95,owner_district_no_crimes_96,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_absolute,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_signed,owner_male,owner_age,account_age_months,has_disponent,owner_profile
5980,950818,12,1783,0.0,2,6,10.981829104361879,22,16,7,1,5,0.519,9.109967397829395,0.0313,0.036,0.124,0.0313796856929042,0.0319579563235594,0,6,58796,22,16,7,1,5,0.519,9045,0.0313,0.036,0.124,0.0313796856929042,0.0319579563235594,34,44,5,44,0,15,0,14,0,10,0,0,0,24782.0,30812.94615384616,4644.43717948718,5691.885294117647,3835.0454545454554,317.7192307692308,1,26,14,1,2
6764,950826,48,708,0.0,2,0,12.191461419561223,29,41,10,2,10,0.747,9.172015257654515,0.016,0.0231,0.145,0.0227499885844169,0.0216388718359809,0,0,197099,29,41,10,2,10,0.747,9624,0.016,0.0231,0.145,0.0227499885844169,0.0216388718359809,36,34,14,34,0,0,0,22,0,7,0,0,0,44465.4,38587.76,4598.144285714287,5087.997222222223,4079.476470588235,635.2242857142858,1,23,12,0,2
5237,950829,24,1889,0.0,2,6,10.847938050204139,50,11,3,1,4,0.527,9.036225051729327,0.0313,0.0398,0.12,0.0194252158357315,0.0213696818853542,0,6,51428,50,11,3,1,4,0.527,8402,0.0313,0.0398,0.12,0.0194252158357315,0.0213696818853542,33,57,18,45,0,0,12,15,12,11,0,0,0,39839.5,48152.95333333333,7594.232222222223,10959.40303030303,5645.975438596491,442.6633333333331,1,38,16,0,2
6726,950903,60,1431,0.0,2,2,11.39508742780129,80,26,6,2,5,0.467,9.048644632975885,0.0167,0.0185,0.132,0.0242900859547275,0.0300841546285045,0,2,88884,80,26,6,2,5,0.467,8507,0.0167,0.0185,0.132,0.0242900859547275,0.0300841546285045,47,49,19,40,0,0,9,28,9,10,0,0,0,39220.2,30461.404166666664,3377.427083333333,3868.085106382979,2906.795918367347,410.0729166666667,0,39,14,0,2
6933,950909,48,3931,0.0,2,0,12.191461419561223,29,41,10,2,10,0.747,9.172015257654515,0.016,0.0231,0.145,0.0227499885844169,0.0216388718359809,0,0,197099,29,41,10,2,10,0.747,9624,0.016,0.0231,0.145,0.0227499885844169,0.0216388718359809,12,10,2,9,0,5,1,5,1,1,0,0,0,23579.7,42203.17272727272,10873.772727272728,10950.116666666669,10782.16,1071.8090909090913,0,30,5,0,2
5145,950916,48,6449,0.0,2,1,12.328829955611248,32,50,7,4,4,0.626,9.104312967330653,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,0,1,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,16,19,1,15,0,8,4,7,4,3,0,0,0,51799.4,56105.49999999999,17429.002857142856,20681.70625,14689.884210526316,1479.9857142857145,1,60,7,0,2
7008,950922,12,3014,0.0,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,15,21,2,13,0,7,8,6,2,2,0,0,0,29138.1,39063.766666666685,6931.622222222222,9289.213333333337,5247.628571428572,809.3888888888889,1,34,6,0,0
7227,951002,60,5242,0.0,1,3,11.567470466822025,77,26,7,2,7,0.53,9.018453210312527,0.0279,0.0375999999999999,0.097,0.0205101982841884,0.0220157945571274,0,3,105606,77,26,7,2,7,0.53,8254,0.0279,0.0375999999999999,0.097,0.0205101982841884,0.0220157945571274,56,74,40,62,0,0,12,16,12,13,0,0,0,50487.0,63527.41999999999,15168.362307692309,18056.9125,12982.432432432432,388.3623076923084,0,39,15,0,2
6600,951008,36,607,0.0,2,5,11.737955236252553,28,11,1,4,5,0.877,9.177300517897983,0.0643,0.0768,0.1,0.0425037529144974,0.0414417579609696,0,5,125236,28,11,1,4,5,0.877,9675,0.0643,0.0768,0.1,0.0425037529144974,0.0414417579609696,12,6,7,5,0,0,1,5,0,1,0,0,0,42899.4,38509.05,9232.25,8711.658333333335,10273.433333333332,2383.2944444444447,1,40,5,0,2
6712,951014,60,4437,0.0,2,6,11.165436769383183,94,14,3,1,4,0.584,9.053335623166017,0.0265,0.0364,0.12,0.0221243948701978,0.0218271381253007,0,6,70646,94,14,3,1,4,0.584,8547,0.0265,0.0364,0.12,0.0221243948701978,0.0218271381253007,53,91,21,52,0,0,39,32,13,12,0,0,0,38159.6,34922.881250000006,5581.28125,7942.118867924529,4206.287912087912,265.00069444444426,0,30,17,0,2
7057,951020,36,6436,0.0,1,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,34,92,3,57,0,16,35,15,11,11,0,0,0,47174.7,45873.61666666666,10683.372222222222,20382.05588235294,7099.076086956522,316.46746031746017,1,22,15,1,0
7176,951028,36,7223,0.0,2,2,11.23370086043112,35,36,9,0,7,0.365,9.171807422259398,0.0045,0.0059,0.154,0.0459431230746856,0.0466570593757023,0,2,75637,35,36,9,0,7,0.365,9622,0.0045,0.0059,0.154,0.0459431230746856,0.0466570593757023,47,114,4,79,0,22,35,21,18,17,0,0,0,69850.9,50676.8198757764,12514.35714285714,22177.26170212766,8530.52807017544,433.8577639751544,1,18,22,0,2
7304,951029,60,6998,0.0,1,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,11,7,2,6,0,5,1,4,1,0,0,0,0,24704.4,59352.833333333336,24426.472222222223,21108.227272727272,29640.85714285714,1372.4722222222222,0,49,5,1,0
5880,951031,36,2051,0.0,2,5,11.69437163872823,17,4,3,2,4,0.899,9.253974408996244,0.0733999999999999,0.094,0.09,0.0412611034655323,0.0395596146628299,0,5,119895,17,4,3,2,4,0.899,10446,0.0733999999999999,0.094,0.09,0.0412611034655323,0.0395596146628299,14,5,9,5,0,0,0,5,0,0,0,0,0,67453.1,55315.16842105263,16708.057894736845,13746.65,25000.0,3550.163157894737,0,28,6,0,2
6362,951031,12,3159,0.0,2,0,11.889222627775656,22,41,13,2,5,0.407,9.052984561199976,0.0129,0.0186,0.109,0.018663170611169,0.0199467354895392,0,0,145688,22,41,13,2,5,0.407,8544,0.0129,0.0186,0.109,0.018663170611169,0.0199467354895392,31,45,2,45,0,15,0,14,0,10,0,0,0,46113.5,42164.02763157895,7485.496052631578,9919.538709677418,5808.711111111111,606.759210526316,0,19,15,0,2
6535,951102,12,3496,0.0,2,3,11.99444997329058,73,21,6,1,6,0.763,9.151121012316212,0.0172,0.025,0.125,0.0252387954576346,0.0240401843636857,0,3,161854,73,21,6,1,6,0.763,9425,0.0172,0.025,0.125,0.0252387954576346,0.0240401843636857,31,74,3,44,0,14,30,14,10,10,0,0,0,24672.8,41502.02571428572,5890.40761904762,10373.638709677422,4012.2972972972975,234.97904761904775,1,22,13,0,2
5449,951104,24,4139,0.0,2,1,12.340813306694681,15,40,18,2,6,0.5720000000000001,9.199582715323222,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,0,1,228848,15,40,18,2,6,0.5720000000000001,9893,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,24,28,14,22,0,0,6,10,6,6,0,0,0,30824.1,27019.571153846155,4348.373076923077,5352.908333333333,3487.342857142857,592.773076923077,0,15,10,0,2
6342,951112,36,1671,1.0,2,6,11.450315749157804,74,21,10,1,8,0.569,9.039196115772354,0.0112,0.0154,0.107,0.0199508149599173,0.0203660133502251,0,6,93931,74,21,10,1,8,0.569,8427,0.0112,0.0154,0.107,0.0199508149599173,0.0203660133502251,26,30,19,22,0,0,8,7,4,4,0,0,0,132316.8,72667.63571428572,15972.280357142858,18483.85769230769,13795.579999999998,1191.301785714286,1,19,7,0,2
5409,951118,60,3034,0.0,2,6,10.847938050204139,50,11,3,1,4,0.527,9.036225051729327,0.0313,0.0398,0.12,0.0194252158357315,0.0213696818853542,0,6,51428,50,11,3,1,4,0.527,8402,0.0313,0.0398,0.12,0.0194252158357315,0.0213696818853542,24,35,1,35,0,12,0,11,0,7,0,0,0,38747.5,67475.90169491526,17539.79661016949,22366.575,14230.005714285711,656.7389830508471,0,44,11,1,2
6955,951122,48,5091,0.0,0,0,11.645706576204047,101,41,4,1,4,0.437,9.036344063928219,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,0,0,114200,101,41,4,1,4,0.437,8403,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,64,80,49,80,0,0,0,15,0,15,0,0,0,86194.1,75924.24097222222,17859.127083333333,20764.9109375,15534.5,598.5715277777781,1,25,16,0,2
6985,951122,36,3161,0.0,0,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,25,47,2,31,0,12,16,11,8,7,0,0,0,34054.0,36840.57361111111,6453.251388888889,9973.764,4580.63829787234,472.9736111111112,1,24,11,1,0
5125,951123,48,1522,0.0,2,5,11.69437163872823,17,4,3,2,4,0.899,9.253974408996244,0.0733999999999999,0.094,0.09,0.0412611034655323,0.0395596146628299,0,5,119895,17,4,3,2,4,0.899,10446,0.0733999999999999,0.094,0.09,0.0412611034655323,0.0395596146628299,23,28,14,18,0,0,10,9,5,5,0,0,0,21545.7,23255.14901960784,2445.3274509803923,3179.5086956521745,1842.25,422.46470588235286,1,24,9,1,2
5805,951128,24,5746,1.0,2,2,11.23370086043112,35,36,9,0,7,0.365,9.171807422259398,0.0045,0.0059,0.154,0.0459431230746856,0.0466570593757023,0,2,75637,35,36,9,0,7,0.365,9622,0.0045,0.0059,0.154,0.0459431230746856,0.0466570593757023,9,3,6,3,0,0,0,3,0,0,0,0,0,35159.7,26886.19166666667,6363.316666666667,6195.533333333334,6866.666666666667,2929.9833333333336,1,27,4,0,2
6185,951128,24,1299,0.0,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,12,11,7,9,0,0,2,5,1,1,0,0,0,50647.1,46304.15217391303,9027.317391304348,10761.475,7135.509090909091,2202.047826086957,1,27,5,0,0
7243,951204,36,6032,0.0,2,1,12.328829955611248,32,50,7,4,4,0.626,9.104312967330653,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,2,1,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,21,36,1,30,0,10,6,10,6,6,0,0,0,42279.3,49107.06666666667,12666.78245614035,18197.285714285717,9440.655555555555,741.743859649123,1,21,10,0,1
6403,951205,48,4060,0.0,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,37,76,1,62,0,18,14,18,14,14,0,0,0,31021.6,36421.425663716815,8187.9451327433635,12922.227027027027,5883.097368421051,274.3982300884955,1,15,18,0,2
6578,951211,12,2332,0.0,1,3,11.84231553932178,59,41,8,3,10,0.619,9.031572493381526,0.0252,0.0349,0.108,0.0184444508387765,0.0201349523782119,0,3,139012,59,41,8,3,10,0.619,8363,0.0252,0.0349,0.108,0.0184444508387765,0.0201349523782119,30,46,14,36,0,0,10,16,10,9,0,0,0,18380.5,30639.86315789474,7289.584210526316,9539.813333333332,5822.04347826087,241.84736842105275,1,46,17,0,2
5413,951212,24,3874,0.0,1,7,10.845699410361682,34,12,3,1,4,0.5920000000000001,9.097171673870545,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,0,7,51313,34,12,3,1,4,0.5920000000000001,8930,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,50,59,34,48,0,0,11,16,11,11,0,0,0,21531.8,50436.46605504587,12039.466972477065,13338.338,10938.728813559324,197.54036697247705,0,25,18,1,2
6949,951212,24,4363,0.0,1,7,10.845699410361682,34,12,3,1,4,0.5920000000000001,9.097171673870545,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,0,7,51313,34,12,3,1,4,0.5920000000000001,8930,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,50,58,34,47,0,0,11,16,11,11,0,0,0,30115.3,52379.12870370369,12019.660185185186,13282.386,10931.103448275862,278.8453703703704,0,25,18,1,2
6545,951212,60,3198,0.0,2,6,11.545847537112408,87,16,7,1,7,0.67,9.116469156366112,0.0151,0.0207,0.123,0.0222454449572798,0.0227776326356836,0,6,103347,87,16,7,1,7,0.67,9104,0.0151,0.0207,0.123,0.0222454449572798,0.0227776326356836,35,52,26,36,0,0,16,9,8,8,0,0,0,78521.0,53685.78620689656,12113.755172413796,16177.39714285714,9378.61153846154,902.541379310345,1,46,8,0,2
6178,951216,48,4845,0.0,0,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,14,13,9,13,0,0,0,5,0,3,0,0,0,41243.5,63188.63333333334,13066.725925925924,14073.042857142857,11983.0,1527.5407407407406,0,25,5,0,2
5160,951218,60,3400,0.0,2,3,11.26339943654854,85,19,6,1,5,0.535,9.034795799461252,0.0227999999999999,0.0289,0.132,0.0266950729622547,0.0272341080893771,0,3,77917,85,19,6,1,5,0.535,8390,0.0227999999999999,0.0289,0.132,0.0266950729622547,0.0272341080893771,25,40,2,32,0,12,8,11,8,7,0,0,0,37992.7,37809.39846153847,7701.987692307692,10772.44,5782.955,584.5046153846155,1,51,12,0,2
6785,951225,60,2089,0.0,1,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,57,70,29,57,0,0,13,28,13,13,0,0,0,19007.0,51145.51574803149,9686.672440944882,10958.024561403508,8651.42857142857,149.66456692913368,1,51,15,0,0
6540,951231,48,6450,0.0,1,1,12.328829955611248,32,50,7,4,4,0.626,9.104312967330653,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,0,1,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,22,34,1,34,0,11,0,10,0,6,0,0,0,35488.1,58185.58928571428,16045.607142857143,21228.22727272728,12692.14705882353,633.7142857142859,1,20,11,0,2
5900,960101,48,2820,0.0,2,3,11.538680927169938,75,33,2,3,6,0.52,9.010302809376448,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,1,3,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,32,45,21,45,0,0,0,11,0,9,0,0,0,54868.9,64881.31428571429,14958.594805194803,18854.3875,12188.253333333334,712.5844155844151,1,20,11,0,2
6589,960101,24,7904,0.0,1,6,10.847938050204139,50,11,3,1,4,0.527,9.036225051729327,0.0313,0.0398,0.12,0.0194252158357315,0.0213696818853542,0,6,51428,50,11,3,1,4,0.527,8402,0.0313,0.0398,0.12,0.0194252158357315,0.0213696818853542,30,59,21,36,0,0,23,9,8,8,0,0,0,88632.1,54137.10561797753,11582.991011235956,18658.640000000003,7985.203389830508,995.8674157303373,1,50,8,1,2
5999,960103,48,2059,0.0,2,3,11.471134250908422,87,25,5,2,7,0.591,9.03455739202181,0.0241,0.0294,0.087,0.0172875806771142,0.017391848353092,0,3,95907,87,25,5,2,7,0.591,8388,0.0241,0.0294,0.087,0.0172875806771142,0.017391848353092,50,127,27,72,0,0,55,23,18,19,0,0,0,27169.8,31814.26836158192,4382.094350282486,8028.006000000001,2946.696062992126,153.5022598870056,0,25,22,0,2
6043,960111,48,424,0.0,2,0,11.600606617610062,98,16,6,1,4,0.636,9.077608659522225,0.0338,0.0395,0.096,0.0202630903961012,0.0226356674361511,0,0,109164,98,16,6,1,4,0.636,8757,0.0338,0.0395,0.096,0.0202630903961012,0.0226356674361511,22,26,13,21,0,0,5,9,5,5,0,0,0,21281.5,31814.41458333333,3609.7416666666654,4421.572727272727,2922.8076923076924,443.3666666666666,0,47,9,1,2
5482,960112,60,2752,0.0,2,3,11.711341803095474,37,28,7,3,11,0.705,9.052633375946147,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,0,3,121947,37,28,7,3,11,0.705,8541,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,50,66,31,51,0,0,15,19,15,15,0,0,0,23825.4,24377.371551724136,3217.270689655172,3959.488,2654.9848484848485,196.08103448275875,0,45,19,1,2
7263,960119,24,3745,0.0,1,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,13,16,8,16,0,0,0,5,0,2,0,0,0,39079.5,62571.28275862069,13517.224137931034,16579.961538461535,11028.75,1347.5689655172418,1,32,5,0,2
6013,960203,36,3583,1.0,1,6,11.165436769383183,94,14,3,1,4,0.584,9.053335623166017,0.0265,0.0364,0.12,0.0221243948701978,0.0218271381253007,0,6,70646,94,14,3,1,4,0.584,8547,0.0265,0.0364,0.12,0.0221243948701978,0.0218271381253007,35,47,17,47,0,0,0,18,0,10,0,1,0,9710.2,34740.7024390244,7562.665853658535,8997.414285714283,6494.2361702127655,118.05365853658527,1,56,18,0,2
5750,960208,12,5271,0.0,2,2,11.458733235886802,38,28,1,3,6,0.634,9.20230820027892,0.0226,0.0287,0.13,0.0452784375824755,0.0511586170493533,0,2,94725,38,28,1,3,6,0.634,9920,0.0226,0.0287,0.13,0.0452784375824755,0.0511586170493533,48,116,3,80,0,23,36,22,18,18,0,0,0,49709.2,49291.82256097561,9457.76036585366,16674.810416666664,6471.394827586207,303.1042682926828,0,46,22,0,2
6027,960210,24,2569,1.0,1,2,10.895275291408279,61,22,1,1,2,0.413,9.059284897056227,0.0277,0.0326,0.123,0.0296174032380705,0.0347730939708091,0,2,53921,61,22,1,1,2,0.413,8598,0.0277,0.0326,0.123,0.0296174032380705,0.0347730939708091,9,3,6,3,0,0,0,3,0,0,0,0,0,59695.5,44763.458333333336,16007.958333333334,13988.388888888889,22066.666666666668,4974.625,0,42,5,0,2
6303,960212,24,3017,1.0,0,7,10.845699410361682,34,12,3,1,4,0.5920000000000001,9.097171673870545,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,0,7,51313,34,12,3,1,4,0.5920000000000001,8930,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,9,4,5,4,0,0,0,4,0,0,0,0,0,36363.9,45099.26153846154,13997.223076923075,12129.32222222222,18200.0,2797.2230769230764,0,37,4,0,2
7213,960213,36,3154,0.0,2,0,11.645706576204047,101,41,4,1,4,0.437,9.036344063928219,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,0,0,114200,101,41,4,1,4,0.437,8403,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,26,45,4,31,0,11,14,11,7,7,0,0,0,13386.8,33990.41971830985,6453.483098591549,9068.926923076924,4942.337777777778,188.5478873239438,1,53,11,0,2
6659,960220,60,935,0.0,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,28,40,16,31,0,0,9,12,9,8,0,0,0,15407.2,20158.001470588235,3856.601470588236,4958.146428571429,3085.52,226.57794117647077,1,37,13,0,0
6175,960221,60,4845,1.0,2,3,11.84231553932178,59,41,8,3,10,0.619,9.031572493381526,0.0252,0.0349,0.108,0.0184444508387765,0.0201349523782119,0,3,139012,59,41,8,3,10,0.619,8363,0.0252,0.0349,0.108,0.0184444508387765,0.0201349523782119,42,58,29,58,0,0,0,13,0,12,0,1,0,11574.8,59647.42399999999,14274.571000000002,17131.333333333332,12205.881034482758,115.749,0,36,12,0,2
5610,960224,48,2567,0.0,2,5,11.360380162501555,41,23,4,2,4,0.598,9.101083386039234,0.0708,0.0823,0.104,0.0309020174253366,0.0328705213623445,0,5,85852,41,23,4,2,4,0.598,8965,0.0708,0.0823,0.104,0.0309020174253366,0.0328705213623445,48,80,30,58,0,0,22,18,11,10,0,0,0,77580.8,70622.83359375,12136.38203125,16989.97708333333,9224.225,606.1007812499996,0,18,18,1,2
5563,960229,60,6336,0.0,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,47,62,32,62,0,0,0,15,0,13,0,0,0,24549.6,64777.07522935778,15887.993577981651,18684.47872340425,13768.077419354837,225.22660550458707,1,46,18,0,2
5989,960304,36,5925,0.0,2,3,11.998925467300563,83,26,5,1,6,0.728,9.16303909885817,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,0,3,162580,83,26,5,1,6,0.728,9538,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,27,32,17,27,0,0,5,10,5,6,0,0,0,27326.7,27951.91355932204,3730.201694915255,4581.640740740741,3011.8,463.1644067796611,1,31,10,0,2
6698,960310,48,5161,0.0,1,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,23,27,11,21,0,0,6,12,3,3,0,0,0,52551.7,60054.734,12112.076,14307.730434782608,10241.703703703704,1051.0360000000005,1,16,7,0,0
5312,960313,36,5633,0.0,1,7,10.845699410361682,34,12,3,1,4,0.5920000000000001,9.097171673870545,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,0,7,51313,34,12,3,1,4,0.5920000000000001,8930,0.0352,0.042,0.108,0.0258803811899518,0.0282969228070859,26,53,1,44,0,13,9,12,9,8,0,0,0,81623.6,57124.26835443037,16141.211392405066,26091.91153846154,11259.735849056604,1033.2113924050632,0,42,12,0,2
7189,960321,48,3222,0.0,2,1,11.99056858882567,5,35,11,4,10,0.6970000000000001,9.068546366358296,0.0593,0.0557,0.102,0.0308881266785339,0.0285001891742698,0,1,161227,5,35,11,4,10,0.6970000000000001,8678,0.0593,0.0557,0.102,0.0308881266785339,0.0285001891742698,32,57,3,47,0,15,10,14,10,10,0,0,0,37180.5,31791.32808988764,6653.895505617977,9834.021875,4868.561403508772,417.76067415730336,1,39,14,0,2
6816,960326,48,2088,1.0,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,15,3,2,3,0,4,0,9,0,0,0,0,0,31387.1,28124.93333333333,4932.616666666667,4005.806666666667,9566.666666666666,1743.727777777778,0,39,4,0,2
6137,960410,12,3719,0.0,1,2,10.895275291408279,61,22,1,1,2,0.413,9.059284897056227,0.0277,0.0326,0.123,0.0296174032380705,0.0347730939708091,0,2,53921,61,22,1,1,2,0.413,8598,0.0277,0.0326,0.123,0.0296174032380705,0.0347730939708091,43,103,2,87,0,21,16,20,16,16,0,0,0,80439.7,49477.32123287671,14238.080821917809,25106.97209302325,9700.582524271844,550.9575342465748,1,52,20,0,2
5128,960411,48,4492,1.0,2,1,10.66478391544408,4,13,5,1,3,0.484,9.00859131751613,0.0311934210526315,0.0701,0.124,0.0299054579666168,0.0317134116438196,0,1,42821,4,13,5,1,3,0.484,8173,0.0311934210526315,0.0701,0.124,0.0299054579666168,0.0317134116438196,30,31,12,31,0,0,0,18,5,5,0,2,0,8640.6,21447.624590163938,5273.670491803278,5505.576666666669,5049.245161290321,141.65081967213118,1,39,9,0,2
5470,960415,48,4187,0.0,2,0,11.645706576204047,101,41,4,1,4,0.437,9.036344063928219,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,0,0,114200,101,41,4,1,4,0.437,8403,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,17,18,2,15,0,8,3,7,3,3,0,0,0,47431.4,47938.06571428571,11032.888571428572,12752.429411764706,9408.877777777778,1355.1857142857143,1,41,7,0,2
5593,960418,36,7719,1.0,2,3,11.567470466822025,77,26,7,2,7,0.53,9.018453210312527,0.0279,0.0375999999999999,0.097,0.0205101982841884,0.0220157945571274,0,3,105606,77,26,7,2,7,0.53,8254,0.0279,0.0375999999999999,0.097,0.0205101982841884,0.0220157945571274,46,71,26,71,0,0,0,20,13,15,0,0,0,11614.0,46487.00256410256,10720.307692307695,13759.673913043478,8751.14084507042,99.26495726495727,0,15,22,0,2
5350,960421,48,5194,0.0,1,7,12.046191410725724,0,0,0,1,1,1.0,9.28609698437543,0.0264,0.0308999999999999,0.131,0.0354416863695298,0.0367323950272515,0,7,170449,0,0,0,1,1,1.0,10787,0.0264,0.0308999999999999,0.131,0.0354416863695298,0.0367323950272515,30,30,17,24,0,0,6,13,6,6,0,0,0,55426.5,35914.855,9995.911666666663,10919.69,9072.133333333331,923.7783333333336,1,40,14,0,2
6063,960425,48,6687,1.0,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,23,27,1,27,0,8,0,14,0,3,0,0,0,46462.2,49482.96800000001,15093.958,17416.526086956525,13115.474074074074,929.2460000000004,1,59,8,0,0
